id_first,address,Nawrocki_first,Trzaskowski_first,id_second,Nawrocki_second,Trzaskowski_second
1435617,"SP ZOZ Ministerstwa Spraw Wewnętrznych i Administracji w Gdańsku, Gdańsk ul. Kartuska 4/6, 80-104 Gdańsk 18",10,11,1489612,5,13
1435645,"Szpital Chorób Płuc w Siewierzu Sp. z o. o., ul. Zbigniewa Oleśnickiego 21, 42-470 Siewierz",9,12,1489912,7,5
1435667,"Dom Pomocy Społecznej, ul. Szczekocińska 19, 42-235 Lelów",25,6,1490214,24,18
1435675,"Szpital Rejonowy im. dr. Anki w Krzepicach, ul. Szkolna 1, 42-160 Krzepice",4,2,1490396,3,2
1435679,"Samodzielny Publiczny Zespół Opieki Zdrowotnej, ul. Grunwaldzka 9, 42-700 Lubliniec",2,0,1490461,1,3
1435690,"Szpital Powiatowy w Myszkowie, ul. Aleja Wolności 29, 42-300 Myszków",34,16,1490604,25,26
1435710,"Szpital Powiatowy w Wodzisławiu Śląskim, ul. Plebiscytowa 47, 44-280 Rydułtowy",14,12,1491024,13,14
1435753,"Dom Opieki HONORATA. Zakład Opiekuńczo-Leczniczy, ul. Główna 31, 41-500 Chorzów",7,28,1491547,6,31
1435766,"Szpital Miejski Nr 4 w Gliwicach Sp. z o. o., ul. Zygmunta Starego 20, 44-100 Gliwice",13,17,1491858,8,18
1435788,"Zakład Opieki Zdrowotnej, ul. Wita Stwosza 39-41, 40-042 Katowice",19,24,1492107,16,32
1435823,"Szpital Miejski sp. z o.o., ul. 1 Maja 9, 41-100 Siemianowice Śląskie",14,31,1492386,13,33
1435845,"Dom Pomocy Społecznej prowadzony przez Zakon Kamilianów, ul. Cisowa 6, 41-800 Zabrze",23,9,1492670,20,14
1435849,"Samodzielny Publiczny Szpital Kliniczny Nr 1 im. prof. Stanisława Szyszko Śląskiego Uniwersytetu Medycznego w Katowicach, ul. ks. Karola Koziołka 1, 41-803 Zabrze",11,9,1492674,6,16
1435855,"Zespół Opieki Zdrowotnej w Busku-Zdroju, ul. Bohaterów Warszawy 67, 28-100 Busko-Zdrój",45,15,1492734,44,15
1435858,"21 Wojskowy Szpital Uzdrowiskowo-Rehabilitacyjny SP ZOZ w Busku-Zdroju, ul. Feliksa Rzewuskiego 8, 28-100 Busko-Zdrój",129,172,1492737,111,148
1435891,"Dom Pomocy Społecznej, ul. Grabowiecka 7, 27-400 Ostrowiec Świętokrzyski",47,37,1493387,42,78
1435905,"Dom Pomocy Społecznej ""RELAX"", ul. Wójtowska 62, 27-230 Brody",24,3,1493685,19,8
1435940,"Dom Pomocy Społecznej ""Misericordia"" w Ełku, ul. ks. prał. Mariana Szczęsnego 5, 19-300 Ełk",21,16,1494205,20,21
1435956,"Szpital Mrągowski im. Michała Kajki Sp. z o. o., ul. Wolności 3, 11-700 Mrągowo",16,8,1494485,12,18
1435973,"Oddział Zewnętrzny w Kikitach Zakładu Karnego w Barczewie, Kikity 21, 11-311 Kolno",3,22,1494755,2,38
1435982,"Zespół Opieki Zdrowotnej w Szczytnie, ul. Marii Curie-Skłodowskiej 12, 12-100 Szczytno",12,4,1494985,7,16
1436001,"Warmińsko-Mazurskie Centrum Chorób Płuc w Olsztynie, ul. Jagiellońska 78, 10-357 Olsztyn",28,23,1495261,25,36
1436019,"Szpital Pomnik Chrztu Polski, ul. 3 Maja 37 - 39, 62-200 Gniezno",21,20,1495439,20,31
1436022,"Samodzielny Publiczny Zespół Opieki Zdrowotnej Szpital w Gostyniu, pl. Karola Marcinkowskiego 8/9, 63-800 Gostyń",13,3,1495566,9,12
1436035,"Dom Seniora ""Zielony Piątek"", Piątek Wielki 58, 62-820 Stawiszyn",1,2,1495799,0,4
1436042,"Dom Pomocy Społecznej w Ślesinie, ul. Kościelna 46, 62-561 Ślesin",3,0,1496043,2,2
1436047,"Samodzielny Publiczny Zakład Opieki Zdrowotnej w Krotoszynie, Szpital w Koźminie Wielkopolskim, ul. Czesława Stęszewskiego 9-10, 63-720 Koźmin Wielkopolski",22,7,1496163,18,13
1436049,"Samodzielny Publiczny Zakład Opieki Zdrowotnej w Krotoszynie, Szpital Powiatowy im. Marcelego Nenckiego, ul. Mickiewicza 21, 63-700 Krotoszyn",15,8,1496198,9,8
1436066,"Dom Pomocy Społecznej w Kobylej Górze, ul. Tomasza Sikorskiego 1, 63-507 Kobyla Góra",6,3,1496601,3,5
1436104,"Dom Opieki Nasz Dom, Jabłkowo 19, 62-285 Popowo Kościelne",10,0,1497508,9,2
1436115,"NZOZ SALUS Sp. z o. o. Zakład Pielęgnacyjno-Opiekuńczy, ul. Zagorzynek 34, 62-800 Kalisz",4,1,1497780,3,1
1436117,"Apartamenty Szczęśliwy Senior, ul. Częstochowska 71-75, 62-800 Kalisz",4,18,1497782,3,37
1436137,"Dom Pomocy Społecznej w Poznaniu, ul. Stanisława Konarskiego 11/13, 61-114 Poznań",13,14,1498106,12,23
1436157,"Dom Pomocy Społecznej im. Bpa Stanisława Stefanka, Kolsk 30A, 73-240 Bierzwnik",7,6,1498163,6,12
1436171,"Dom Pomocy Społecznej, ul. Kościuszki 71, 72-300 Gryfice",18,6,1498386,13,18
1436175,"Dom Pomocy Społecznej w Dębcach, Dębce 11, 74-100 Gryfino",11,6,1498469,9,16
1436177,"Szpital Powiatowy w Gryfinie Sp. z o.o. Zakład Opiekuńczo-Leczniczy w Gryfinie, ul. Armii Krajowej 8, 74-100 Gryfino",2,1,1498471,1,4
1436180,"Dom Pomocy Społecznej, ul. Rynkowa 27, 74-503 Moryń",36,0,1498485,32,3
1436193,"Dom Pomocy Społecznej w Cetuniu, Cetuń 6, 76-010 Polanów",20,3,1498670,12,10
1436203,"Dom Pomocy Społecznej w Dolicach, ul. Wiśniowa 12, 73-115 Dolice",12,7,1499004,11,15
1436209,"Przyjazny Szpital w Połczynie-Zdroju, ul. Szpitalna 5, 78-320 Połczyn-Zdrój",9,12,1499143,6,7
1436223,"S. P. Wojewódzki Szpital Zespolony, ul. Alfreda Sokołowskiego 11, 70-899 Szczecin",49,55,1499496,43,72
1436226,"S. P. Zakład Opieki Zdrowotnej MSWiA, ul. Jagiellońska 44, 70-382 Szczecin",6,7,1499499,4,14
