id_first,address,Nawrocki_first,Trzaskowski_first,id_second,Nawrocki_second,Trzaskowski_second
1425100,"Szkoła Podstawowa nr 2, ul. Wolności 51, 42-500 Będzin",300,688,1489840,537,106
1425101,"Szkoła Podstawowa nr 2, ul. Wolności 51, 42-500 Będzin",295,624,1489837,181,366
1425101,"Szkoła Podstawowa nr 2, ul. Wolności 51, 42-500 Będzin",295,624,1489840,537,106
1425112,"Szkoła Podstawowa Nr 1, ul. Władysława Reymonta 80, 41-250 Czeladź",233,686,1489854,398,37
1425158,"Zespół Szkół Ogólnokształcących i Technicznych im. Jana Pawła II w Siewierzu, ul. Tadeusza Kościuszki 15, 42-470 Siewierz",409,597,1489904,789,13
1425174,"Szkoła Podstawowa nr 2 im. Królowej Jadwigi w Szczyrku, ul. Myśliwska 154, 43-370 Szczyrk",285,208,1489920,288,195
1425201,"Szkoła Podstawowa nr 3, ul. Lipowska 26, 43-502 Czechowice-Dziedzice",397,582,1489947,542,508
1425231,"Hala Sportowa, ul. Wapienicka 120A, 43-384 Jaworze",283,764,1489979,625,178
1425241,"Szkoła Podstawowa im. Tadeusza Kościuszki, ul. Szkolna 1, 43-356 Kobiernice",398,319,1489991,384,244
1425248,"Szkoła Podstawowa w Pisarzowicach, ul. św. Floriana 28, 43-332 Pisarzowice",435,469,1489999,362,220
1425249,"Szkoła Podstawowa w Pisarzowicach, ul. św. Floriana 28, 43-332 Pisarzowice",376,339,1489999,362,220
1425265,"Ochotnicza Straż Pożarna, ul. Tadeusza Kościuszki 3, 43-400 Cieszyn",279,541,1490016,243,450
1425305,"Szkoła Podstawowa Nr 1, ul. Bielska 80, 43-520 Chybie",418,331,1490068,616,288
1425551,"Sala w budynku przy ul. Damrota 5 w Pilchowicach, ul. Damrota 5, 44-145 Pilchowice",343,660,1490324,731,24
1425581,"Szkoła Podstawowa nr 2 im. Gustawa Morcinka w Toszku, ul. Wilkowicka 2, 44-180 Toszek",281,250,1490358,348,194
1425582,"Szkoła Podstawowa nr 1 im. Ireny Sendler w Toszku, ul. Dworcowa 27, 44-180 Toszek",172,227,1490357,340,207
1425596,"Zespół Szkół Nr 1, ul. Zamkowa 6, 42-100 Kłobuck",383,646,1490373,746,21
1425632,"Szkoła Podstawowa w Opatowie, ul. Szkolna 5, 42-152 Opatów",189,134,1490412,164,105
1425751,"Szkoła Podstawowa Nr 1, ul. Konstytucji 3 Maja 20, 43-190 Mikołów",303,626,1490541,561,7
1425758,"Zespół Szkolno-Przedszkolny, ul. Skalna 12, 43-190 Mikołów",292,678,1490548,606,89
1425788,"Szkoła Podstawowa w Gostyni, ul. Rybnicka 141, 43-176 Gostyń",213,313,1490581,311,273
1425790,"Przedszkole nr 2, ul. Pułaskiego 7A, 42-300 Myszków",288,251,1490587,258,220
1425888,"Powiatowy Zespół Szkół Nr 2 im. Karola Miarki, ul. Karola Szymanowskiego 12, 43-200 Pszczyna",303,225,1490719,149,96
1426029,"Szkoła Podstawowa im. Henryka Mikołaja Góreckiego, ul. Wolności 41, 44-282 Czernica",348,313,1490840,251,128
1426069,"Szkoła Podstawowa Nr 13, ul. Armii Krajowej 1, 42-609 Tarnowskie Góry",306,371,1490881,401,349
1426079,"Zespół Szkolno-Przedszkolny Nr 3, ul. Stefana Żeromskiego 64, 42-603 Tarnowskie Góry",362,651,1490890,687,84
1426082,"Szkoła Podstawowa Nr 8, ul. Wincentego Janasa 11, 42-612 Tarnowskie Góry",355,764,1490893,690,217
1426082,"Szkoła Podstawowa Nr 8, ul. Wincentego Janasa 11, 42-612 Tarnowskie Góry",355,764,1490894,661,63
1426082,"Szkoła Podstawowa Nr 8, ul. Wincentego Janasa 11, 42-612 Tarnowskie Góry",355,764,1490895,427,619
1426083,"Szkoła Podstawowa Nr 8, ul. Wincentego Janasa 11, 42-612 Tarnowskie Góry",348,664,1490893,690,217
1426083,"Szkoła Podstawowa Nr 8, ul. Wincentego Janasa 11, 42-612 Tarnowskie Góry",348,664,1490894,661,63
1426083,"Szkoła Podstawowa Nr 8, ul. Wincentego Janasa 11, 42-612 Tarnowskie Góry",348,664,1490895,427,619
1426084,"Szkoła Podstawowa Nr 8, ul. Wincentego Janasa 11, 42-612 Tarnowskie Góry",277,392,1490893,690,217
1426084,"Szkoła Podstawowa Nr 8, ul. Wincentego Janasa 11, 42-612 Tarnowskie Góry",277,392,1490894,661,63
1426089,"Powiatowy Młodzieżowy Dom Kultury im. H. Jordana, ul. Gliwicka 36, 42-600 Tarnowskie Góry",348,703,1490900,688,175
1426117,"Gminna Biblioteka Publiczna/Centrum Usług Publicznych w Zbrosławicach, ul. Oświęcimska 2A, 42-674 Zbrosławice",268,633,1490935,112,158
1426166,"Szkoła Podstawowa im. Wilhelma Gawlikowicza, ul. Świętego Jana 33A, 43-220 Bojszowy",208,145,1490986,178,72
1426283,"II Liceum Ogólnokształcące, ul. Ignacego Daszyńskiego 2, 42-400 Zawiercie",180,264,1491111,201,262
1426294,"Szkoła Podstawowa Nr 9, ul. Józefa Piłsudskiego 117, 42-400 Zawiercie",150,256,1491123,214,213
1426298,"Szkoła Podstawowa Nr 9, ul. Józefa Piłsudskiego 117, 42-400 Zawiercie",191,233,1491123,214,213
1426465,"Szkoła Podstawowa, ul. Rynek 2, 34-370 Rajcza",362,219,1491297,236,170
1426509,"Biuro Nadleśnictwa, ul. Kopytko 13, 43-300 Bielsko-Biała",356,764,1491341,659,142
1426539,"II Liceum Ogólnokształcące im. Adama Asnyka, ul. Jutrzenki 13, 43-300 Bielsko-Biała",239,279,1491372,711,179
1426540,"II Liceum Ogólnokształcące im. Adama Asnyka, ul. Jutrzenki 13, 43-300 Bielsko-Biała",384,683,1491371,397,468
1426540,"II Liceum Ogólnokształcące im. Adama Asnyka, ul. Jutrzenki 13, 43-300 Bielsko-Biała",384,683,1491372,711,179
1426541,"Dom Kultury w Lipniku, ul. Podgórna 29, 43-300 Bielsko-Biała",457,630,1491373,811,74
1426542,"Szkoła Podstawowa Nr 13 im. Władysława Jagiełły, ul. Lipnicka 226, 43-300 Bielsko-Biała",446,687,1491374,755,79
1426547,"Szkoła Podstawowa Nr 26 im. Zygmunta Lubertowicza, ul. Złoty Potok 7, 43-300 Bielsko-Biała",553,776,1491379,895,179
1426556,"ZIAD Bielsko-Biała S. A., al. Aleja Armii Krajowej 220, 43-300 Bielsko-Biała",257,682,1491388,494,5
1426571,"Szkoła Podstawowa Nr 21, ul. Worpie 14-16, 41-906 Bytom",302,203,1491412,269,114
1426597,"Szkoła Podstawowa Nr 32, ul. Szymały 124, 41-933 Bytom",284,416,1491442,389,406
1426630,"Społeczna Szkoła Podstawowa Społecznego Towarzystwa Oświatowego, ul. Skrajna 14a, 41-907 Bytom",233,330,1491425,154,325
1426636,"Szkoła Podstawowa Nr 39, ul. 11 Listopada 21, 41-500 Chorzów",212,444,1491489,290,359
1426639,"Szkoła Podstawowa Nr 17, ul. Łagiewnicka 18, 41-500 Chorzów",203,413,1491492,275,296
1426640,"Szkoła Podstawowa Nr 17, ul. Łagiewnicka 18, 41-500 Chorzów",174,298,1491492,275,296
1426643,"Zespół Szkół Specjalnych Nr 3, ul. 3 Maja 16, 41-500 Chorzów",189,357,1491496,314,344
1426650,"Szkoła Podstawowa Nr 1, ul. gen. Henryka Dąbrowskiego 41, 41-500 Chorzów",176,304,1491505,162,237
1426652,"Szkoła Podstawowa Nr 1, ul. gen. Henryka Dąbrowskiego 41, 41-500 Chorzów",159,364,1491505,162,237
1426667,"Centrum Aktywizacji Społecznej, ul. Powstańców 70/3, 41-500 Chorzów",161,313,1491522,275,286
1426671,"Szkoła Podstawowa Nr 37, ul. Ratuszowa 20, 41-506 Chorzów",192,379,1491524,255,342
1426711,"Zespół Szkół Gastronomicznych, ul. Stanisława Worcella 1, 42-202 Częstochowa",166,275,1491575,166,269
1426725,"Szkoła Podstawowa nr 31, ul. Polskiego Czerwonego Krzyża 18, 42-218 Częstochowa",296,707,1491589,553,668
1426735,"Szkoła Podstawowa nr 48, ul. Leona Schillera 5, 42-224 Częstochowa",272,433,1491602,203,369
1426736,"Szkoła Podstawowa nr 48, ul. Leona Schillera 5, 42-224 Częstochowa",284,391,1491602,203,369
1426738,"Szkoła Podstawowa nr 48, ul. Leona Schillera 5, 42-224 Częstochowa",271,393,1491602,203,369
1426741,"Szkoła Podstawowa nr 50, ul. Stefana Starzyńskiego 10, 42-224 Częstochowa",275,412,1491607,547,49
1426742,"Szkoła Podstawowa nr 50, ul. Stefana Starzyńskiego 10, 42-224 Częstochowa",294,696,1491606,423,589
1426742,"Szkoła Podstawowa nr 50, ul. Stefana Starzyńskiego 10, 42-224 Częstochowa",294,696,1491607,547,49
1426742,"Szkoła Podstawowa nr 50, ul. Stefana Starzyńskiego 10, 42-224 Częstochowa",294,696,1491608,386,562
1426742,"Szkoła Podstawowa nr 50, ul. Stefana Starzyńskiego 10, 42-224 Częstochowa",294,696,1491609,417,520
1426743,"Szkoła Podstawowa nr 50, ul. Stefana Starzyńskiego 10, 42-224 Częstochowa",237,355,1491607,547,49
1426744,"Szkoła Podstawowa nr 50, ul. Stefana Starzyńskiego 10, 42-224 Częstochowa",276,346,1491607,547,49
1426766,"Szkoła Podstawowa nr 7, ul. dra Ludwika Zamenhofa 23, 42-207 Częstochowa",199,286,1491632,288,274
1426770,"Zespół Szkolno-Przedszkolny nr 3, ul. mjra Waleriana Łukasińskiego 70/74, 42-207 Częstochowa",245,305,1491636,278,284
1426785,"Szkoła Podstawowa nr 49, ul. Jesienna 42, 42-208 Częstochowa",263,384,1491649,166,268
1426817,"Szkoła Podstawowa nr 3, ul. Mireckiego 1, 41-300 Dąbrowa Górnicza",197,319,1491690,147,213
1426848,"Szkoła Podstawowa nr 12, ul. Tysiąclecia 25, 41-303 Dąbrowa Górnicza",306,427,1491723,263,335
1426850,"Szkoła Podstawowa nr 12, ul. Tysiąclecia 25, 41-303 Dąbrowa Górnicza",234,389,1491723,263,335
1426955,"Szkoła Podstawowa Nr 27 w Zespole Szkolno-Przedszkolnym Nr 13, ul. Rubinowa 16A, 44-121 Gliwice",189,507,1491833,407,31
1426956,"Szkoła Podstawowa Nr 27 w Zespole Szkolno-Przedszkolnym Nr 13, ul. Rubinowa 16A, 44-121 Gliwice",265,682,1491833,407,31
1426957,"Szkoła Podstawowa Nr 27 w Zespole Szkolno-Przedszkolnym Nr 13, ul. Rubinowa 16A, 44-121 Gliwice",193,671,1491833,407,31
1426958,"Zespół Szkół Specjalnych, ul. Dolnej Wsi 74, 44-100 Gliwice",245,628,1491834,469,55
1426965,"Zespół Szkół Budowlano-Ceramicznych, ul. Bojkowska 16, 44-100 Gliwice",179,338,1491840,298,285
1426967,"Szkoła Podstawowa Nr 5 w Zespole Szkolno-Przedszkolnym Nr 3, ul. Żwirki i Wigury 85, 44-122 Gliwice",174,324,1491842,218,314
1426973,"Przedszkole Miejskie Nr 6 w Zespole Przedszkoli Miejskich Nr 2, ul. Młodych Patriotów 10, 44-122 Gliwice",174,428,1491848,242,412
1427052,"Państwowa Szkoła Muzyczna I stopnia, ul. Inwalidów Wojennych 2a, 43-600 Jaworzno",204,225,1491948,98,109
1427058,"Szkoła Podstawowa Nr 8, ul. Spółdzielcza 9, 43-600 Jaworzno",354,632,1491949,717,24
1427061,"Szkoła Podstawowa Nr 9, ul. Panewnicka 172, 40-772 Katowice",311,784,1491955,519,237
1427062,"Szkoła Podstawowa nr 9, ul. Panewnicka 172, 40-772 Katowice",251,792,1491956,409,153
1427067,"VII Liceum Ogólnokształcące, ul. Panewnicka 13, 40-709 Katowice",279,639,1491961,622,132
1427068,"VII Liceum Ogólnokształcące, ul. Panewnicka 13, 40-709 Katowice",337,404,1491961,622,132
1427074,"Szkoła Podstawowa nr 11, ul. Nasypowa 16, 40-551 Katowice",139,371,1492072,397,54
1427077,"Zespół Szkolno-Przedszkolny nr 2, ul. Mariana Sobańskiego 86, 40-685 Katowice",207,882,1491970,320,494
1427077,"Zespół Szkolno-Przedszkolny nr 2, ul. Mariana Sobańskiego 86, 40-685 Katowice",207,882,1491971,416,369
1427079,"Zespół Szkolno-Przedszkolny nr 21, ul. gen. Zygmunta Waltera Jankego 160, 40-613 Katowice",253,773,1491973,560,289
1427079,"Zespół Szkolno-Przedszkolny nr 21, ul. gen. Zygmunta Waltera Jankego 160, 40-613 Katowice",253,773,1491974,462,759
1427080,"Zespół Szkolno-Przedszkolny nr 21, ul. gen. Zygmunta Waltera Jankego 160, 40-613 Katowice",266,460,1491973,560,289
1427086,"Miejski Dom Kultury ""Południe"" Filia nr 3 w Zarzeczu, ul. Pawła Stellera 4, 40-748 Katowice",302,894,1491980,548,404
1427087,"Zespół Szkolno-Przedszkolny nr 11, ul. Jana Wantuły 11, 40-750 Katowice",188,600,1491982,507,1
1427088,"Zespół Szkolno-Przedszkolny nr 11, ul. Jana Wantuły 11, 40-750 Katowice",261,644,1491982,507,1
1427089,"Zespół Szkolno-Przedszkolny nr 11, ul. Jana Wantuły 11, 40-750 Katowice",235,674,1491982,507,1
1427105,"Zespół Szkolno-Przedszkolny nr 12, ul. Wiosny Ludów 22, 40-374 Katowice",237,270,1492000,322,235
1427113,"Szkoła Podstawowa nr 53, ul. Szopienicka 58A, 40-431 Katowice",309,474,1492005,425,466
1427113,"Szkoła Podstawowa nr 53, ul. Szopienicka 58A, 40-431 Katowice",309,474,1492006,316,406
1427126,"III Liceum Ogólnokształcące, ul. Adama Mickiewicza 11, 40-092 Katowice",98,281,1492022,111,234
1427146,"Zespół Szkół i Placówek nr 1, ul. Ignacego Paderewskiego 46, 40-282 Katowice",226,918,1492038,510,909
1427146,"Zespół Szkół i Placówek nr 1, ul. Ignacego Paderewskiego 46, 40-282 Katowice",226,918,1492039,331,814
1427146,"Zespół Szkół i Placówek nr 1, ul. Ignacego Paderewskiego 46, 40-282 Katowice",226,918,1492040,535,695
1427147,"Zespół Szkolno-Przedszkolny nr 9, ul. Graniczna 46, 40-018 Katowice",223,517,1492042,534,343
1427148,"Zespół Szkolno-Przedszkolny nr 9, ul. Graniczna 46, 40-018 Katowice",282,748,1492042,534,343
1427177,"Zespół Szkół Zawodowych Specjalnych nr 6, ul. Rolna 22, 40-555 Katowice",265,665,1492071,462,7
1427178,"Szkoła Podstawowa nr 11, ul. Nasypowa 16, 40-551 Katowice",182,666,1492072,397,54
1427181,"Zespół Szkół Technicznych i Ogólnokształcących nr 2, ul. Mikołowska 131, 40-592 Katowice",249,355,1492017,90,199
1427182,"Szkoła Podstawowa nr 17, ul. Jana Dekerta 1, 40-143 Katowice",278,667,1492076,587,229
1427183,"Szkoła Podstawowa nr 17, ul. Jana Dekerta 1, 40-143 Katowice",233,440,1492076,587,229
1427205,"Zespół Szkół nr 1, ul. Stanisława Staszica 2, 40-230 Katowice",297,567,1492100,252,404
1427263,"Miejska Szkoła Podstawowa Nr 1, ul. Szpitalna 9, 41-940 Piekary Śląskie",209,235,1492180,274,194
1427282,"Szkoła Podstawowa Nr 3, ul. Cypriana Norwida 10, 41-700 Ruda Śląska",222,374,1492203,172,210
1427291,"Szkoła Podstawowa nr 40 (Budynek B), ul. Bytomska 1, 41-712 Ruda Śląska",193,341,1492214,256,337
1427309,"Miejskie Przedszkole nr 37, ul. Obrońców Westerplatte 7A, 41-710 Ruda Śląska",218,252,1492230,154,141
1427363,"Zespół Szkolno-Przedszkolny nr 4 w Rybniku, ul. Komisji Edukacji Narodowej 29, 44-207 Rybnik",454,319,1492291,297,118
1427378,"Przedszkole z Oddziałami Integracyjnymi nr 39 w Rybniku, os. Południe 20, 44-253 Rybnik",318,291,1492306,453,251
1427461,"Centrum Kształcenia Zawodowego i Ustawicznego w Sosnowcu, Technikum Nr 1 Ekonomiczne (dawny Zespół Szkół Ekonomicznych), ul. gen. Stefana Grota-Roweckiego 66, 41-214 Sosnowiec",298,707,1492396,511,41
1427465,"Szkoła Podstawowa Nr 27, ul. Grabowa 2, 41-209 Sosnowiec",297,545,1492402,271,438
1427468,"Centrum Kształcenia Zawodowego i Ustawicznego w Sosnowcu, Technikum Nr 4 Transportowe (dawny Zespół Szkół Technicznych i Licealnych), ul. Jana Kilińskiego 31, 41-209 Sosnowiec",288,876,1492403,534,270
1427478,"Szkoła Podstawowa Nr 6 z Oddziałami Dwujęzycznymi, ul. Wawel 13, 41-200 Sosnowiec",312,730,1492413,587,134
1427490,"Szkoła Podstawowa Nr 4, ul. Kościelna 9, 41-200 Sosnowiec",96,347,1492420,139,164
1427492,"Zespół Szkół Elektronicznych i Informatycznych, ul. Jagiellońska 13, 41-200 Sosnowiec",361,726,1492427,625,99
1427499,"Powiatowy Urząd Pracy, ul. Rzeźnicza 12, 41-200 Sosnowiec",363,820,1492434,678,290
1427508,"Szkoła Podstawowa Nr 15, ul. Wojska Polskiego 84, 41-208 Sosnowiec",332,473,1492484,209,264
1427538,"Prywatna Szkoła Języka Angielskiego Eurolingua s. c., ul. Mjr Henryka Hubala-Dobrzańskiego 124, 41-218 Sosnowiec",210,332,1492471,289,315
1427546,"Szkoła Podstawowa nr 33 z Oddziałami Specjalnymi, ul. Stefana Starzyńskiego 41, 41-215 Sosnowiec",387,644,1492481,658,133
1427565,"Szkoła Podstawowa Nr 4 im. Tadeusza Kościuszki, ul. Szkolna 17, 41-600 Świętochłowice",304,451,1492507,319,312
1427575,"II Liceum Ogólnokształcące z Oddziałami Integracyjnymi im. Cypriana Kamila Norwida w Tychach, ul. Cypriana Norwida 40, 43-100 Tychy",292,722,1492522,556,48
1427586,"Szkoła Podstawowa Nr 17 w Tychach, ul. Begonii 5, 43-100 Tychy",186,404,1492532,375,346
1427588,"Zespół Szkolno-Przedszkolny Nr 4 w Tychach, ul. Pogodna 37, 43-100 Tychy",463,449,1492536,593,422
1427609,"Przedszkole Nr 17 w Tychach, ul. Lwa Tołstoja 5, 43-100 Tychy",192,352,1492556,581,347
1427610,"Szkoła Podstawowa Nr 40 z Oddziałami Integracyjnymi im. gen. Jerzego Ziętka w Tychach, ul. Alfonsa Zgrzebnioka 45, 43-100 Tychy",287,381,1492558,376,340
1427612,"Szkoła Podstawowa Nr 40 z Oddziałami Integracyjnymi im. gen. Jerzego Ziętka w Tychach, ul. Alfonsa Zgrzebnioka 45, 43-100 Tychy",215,411,1492558,376,340
1427627,"Szkoła Podstawowa Nr 10 im. Gustawa Morcinka w Tychach, ul. Borowa 123, 43-100 Tychy",370,638,1492574,846,123
1427627,"Szkoła Podstawowa Nr 10 im. Gustawa Morcinka w Tychach, ul. Borowa 123, 43-100 Tychy",370,638,1492575,407,566
1427627,"Szkoła Podstawowa Nr 10 im. Gustawa Morcinka w Tychach, ul. Borowa 123, 43-100 Tychy",370,638,1492576,462,605
1427628,"Szkoła Podstawowa Nr 10 im. Gustawa Morcinka w Tychach, ul. Borowa 123, 43-100 Tychy",234,353,1492574,846,123
1427629,"Szkoła Podstawowa Nr 10 im. Gustawa Morcinka w Tychach, ul. Borowa 123, 43-100 Tychy",290,376,1492574,846,123
1427630,"Szkoła Podstawowa Nr 10 im. Gustawa Morcinka w Tychach, ul. Borowa 123, 43-100 Tychy",335,583,1492574,846,123
1427630,"Szkoła Podstawowa Nr 10 im. Gustawa Morcinka w Tychach, ul. Borowa 123, 43-100 Tychy",335,583,1492575,407,566
1427652,"Zespół Szkół Nr 10 im. prof. Janusza Groszkowskiego, ul. Fryderyka Chopina 26, 41-807 Zabrze",243,236,1492604,288,234
1427660,"Szkoła Podstawowa Nr 23 im. Tadeusza Kościuszki, ul. Johanna Pestalozziego 16, 41-819 Zabrze",165,389,1492610,259,320
1427668,"Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 14 im. Adama Mickiewicza, ul. Gdańska 10, 41-800 Zabrze",270,447,1492621,258,377
1427924,"Samorządowa Szkoła Podstawowa nr 1 im. Hugona Kołłątaja, ul. 1 Maja 1, 28-500 Kazimierza Wielka",212,173,1492907,319,150
1427930,"Samorządowa Szkoła Podstawowa nr 1 im. Hugona Kołłątaja, ul. 1 Maja 1, 28-500 Kazimierza Wielka",226,155,1492907,319,150
1427946,"Zespół Placówek Oświatowych w Skalbmierzu, ul. ppor. Sokoła 55, 28-530 Skalbmierz",245,69,1492924,427,38
1427961,"Zespół Szkolno-Przedszkolny w Bodzentynie, ul. Rynek Górny 11, 26-010 Bodzentyn",416,267,1492941,71,14
1427976,"Centrum Kultury i Sportu, ul. Armii Krajowej 18A, 26-060 Chęciny",223,151,1492956,223,144
1427991,"Centrum Kultury i Sportu, ul. Armii Krajowej 18A, 26-060 Chęciny",165,183,1492956,223,144
1428040,"Gminny Zespół Szkół w Łagowie, ul. Zapłotnia 2, 26-025 Łagów",388,100,1493024,494,32
1428118,"Szkoła Podstawowa w Paprocicach, Paprocice 1, 26-006 Nowa Słupia",51,14,1493104,91,13
1428200,"Zespół Placówek Oświatowych w Stadnickiej Woli, Stadnicka Wola 55, 26-200 Końskie",269,234,1493206,252,178
1428295,"Szkoła Podstawowa Nr 1 w Opatowie im. gen. bryg. Stanisława Gano, ul. Ćmielowska 2, 27-500 Opatów",252,187,1493305,444,135
1428306,"Zespół Szkół Ogólnokształcących w Ożarowie, ul. Osiedle Wzgórze 54, 27-530 Ożarów",279,200,1493317,159,58
1428324,"Biblioteka - Ośrodek Kultury Gminy Sadowie, Sadowie 90A, 27-580 Sadowie",148,58,1493332,314,42
1428415,"Publiczna Szkoła Podstawowa im. Antoniego Hedy ""Szarego"" w Kunowie, ul. Fabryczna 1, 27-415 Kunów",395,266,1493430,157,131
1428424,"Publiczna Szkoła Podstawowa w Waśniowie, ul. Kunowska 2, 27-425 Waśniów",280,88,1493439,328,62
1428539,"Liceum Ogólnokształcące w Chobrzanach, Chobrzany 111A, 27-650 Samborzec",229,89,1493561,200,83
1428607,"Samorządowa Szkoła Podstawowa Nr 1 w Suchedniowie, ul. Szarych Szeregów 6, 26-130 Suchedniów",175,217,1493637,242,163
1428622,"Szkoła Podstawowa Nr 11 w Starachowicach, ul. Leśna 2, 27-200 Starachowice",394,552,1493654,436,468
1428832,"Szkoła Podstawowa nr 25 im. Kornela Makuszyńskiego, ul. Jurajska 7, 25-640 Kielce",256,603,1493875,497,1
1428833,"Szkoła Podstawowa nr 25 im. Kornela Makuszyńskiego, ul. Jurajska 7, 25-640 Kielce",262,551,1493875,497,1
1428834,"Szkoła Podstawowa nr 25 im. Kornela Makuszyńskiego, ul. Jurajska 7, 25-640 Kielce",229,498,1493875,497,1
1428888,"I Liceum Ogólnokształcące im. Stefana Żeromskiego, ul. Księdza Piotra Ściegiennego 15, 25-033 Kielce",308,703,1493931,598,52
1428890,"Szkoła Podstawowa nr 9 im. Adolfa Dygasińskiego, ul. Adolfa Dygasińskiego 6, 25-120 Kielce",338,644,1493933,632,4
1428918,"Zespół Szkolno-Przedszkolny w Bisztynku, ul. Kolejowa 5, 11-230 Bisztynek",95,121,1493978,47,63
1429034,"Świetlica Wiejska, Klonowo 35, 13-230 Lidzbark",36,53,1494101,79,52
1429175,"Szkoła Podstawowa Nr 7 im. Janusza Korczaka w Giżycku (blok A-stołówka szkolna), ul. Wodociągowa 8, 11-500 Giżycko",358,736,1494248,697,113
1429177,"Szkoła Podstawowa Nr 2 im. Chwały Oręża Polskiego w Giżycku, ul. Warszawska 39, 11-500 Giżycko",309,630,1494250,577,43
1429257,"Zespół Szkół w Kisielicach, ul. Aleja Wojska Polskiego 2, 14-220 Kisielice",165,151,1494339,286,136
1429288,"Urząd Miejski w Zalewie, ul. Częstochowska 8, 14-230 Zalewo",271,323,1494370,414,303
1429347,"Zespół Szkolno-Przedszkolny, ul. Polna 36, 11-100 Lidzbark Warmiński",227,357,1494433,220,288
1429980,"Szkoła Podstawowa Nr 18, ul. Węgrowska 1, 82-300 Elbląg",261,459,1495110,250,437
1429989,"Przedszkole Nr 24, ul. Jana Brzechwy 5, 82-300 Elbląg",367,570,1495117,510,23
1429990,"Przedszkole Nr 24, ul. Jana Brzechwy 5, 82-300 Elbląg",274,715,1495117,510,23
1430012,"Szkoła Podstawowa Nr 25, ul. Wyżynna 3, 82-300 Elbląg",328,664,1495139,669,21
1430055,"Uniwersytet Warmińsko-Mazurski w Olsztynie, Wydział Teologii, ul. Kardynała Stanisława Hozjusza 15, 11-041 Olsztyn",182,687,1495187,381,42
1430082,"Zespół Szkół Gastronomiczno-Spożywczych im. Wisławy Szymborskiej, sala nr 24 (parter), ul. Żołnierska 49, 10-560 Olsztyn",348,691,1495214,669,105
1430084,"Zespół Szkół Ogólnokształcących Nr 3, sala nr 12 (parter), ul. Melchiora Wańkowicza 1, 10-684 Olsztyn",301,719,1495216,628,145
1430088,"Społeczny Zespół Przedszkolno-Szkolny 101 w Olsztynie, sala szafirowa (parter), ul. Edwarda Mroza 25, 10-692 Olsztyn",325,721,1495220,726,267
1430093,"Przedszkole Miejskie Nr 5, sala kraina uśmiechu (parter), ul. gen. Stanisława Maczka 11, 10-693 Olsztyn",194,594,1495225,473,20
1430094,"Przedszkole Miejskie Nr 5, hol (I piętro), ul. gen. Stanisława Maczka 11, 10-693 Olsztyn",208,652,1495226,518,145
1430105,"AAI-Polska AIKIDO, ul. Immanuela Kanta 15A, 10-691 Olsztyn",287,736,1495237,484,132
1430117,"Szkoła Podstawowa Nr 9 im. Mikołaja Kopernika, hol (parter), ul. Ludwika Zamenhofa 14, 10-280 Olsztyn",308,592,1495249,694,48
1430187,"Szkoła Podstawowa, Sarbia 1, 64-705 Sarbia",39,36,1495325,92,32
1430253,"Żłobek Miejski nr 1, ul. Tadeusza Kościuszki 21, 62-200 Gniezno",209,346,1495407,240,258
1430317,"Świetlica wiejska w Świniarach, Świniary 16A, 62-270 Świniary",50,33,1495478,86,23
1430440,"Szkoła Podstawowa, ul. Drzęczewska 9, 63-820 Piaski",151,203,1495592,175,196
1430442,"Szkoła Podstawowa, ul. Parkowa 7, 63-860 Pogorzela",245,258,1495609,154,55
1430509,"Szkoła Podstawowa nr 2 im. Królowej Jadwigi w Jarocinie, ul. Aleja Niepodległości 8, 63-200 Jarocin",412,647,1495674,836,91
1430510,"Zespół Szkół Nr 5 w Jarocinie, ul. Ludwika Waryńskiego 11, 63-200 Jarocin",207,303,1495676,738,104
1430511,"Zespół Szkół Nr 5 w Jarocinie, ul. Ludwika Waryńskiego 11, 63-200 Jarocin",342,729,1495675,397,517
1430511,"Zespół Szkół Nr 5 w Jarocinie, ul. Ludwika Waryńskiego 11, 63-200 Jarocin",342,729,1495676,738,104
1430589,"Szkoła Podstawowa, ul. Szkolna 1, 62-840 Koźminek",160,134,1495759,112,69
1430599,"Szkoła Podstawowa, ul. Szkolna 1, 62-840 Koźminek",121,103,1495759,112,69
1430658,"Przedszkole Samorządowe nr 5, os. Osiedle 700-lecia 9, 63-600 Kępno",348,777,1495833,636,77
1430885,"Budynek, ul. Bernardyńska 2, 64-000 Kościan",334,598,1496068,656,61
1430888,"Szkoła Podstawowa im. Bohaterów Westerplatte, ul. Kolejowa 3, 64-020 Czempiń",197,293,1496075,113,177
1430888,"Szkoła Podstawowa im. Bohaterów Westerplatte, ul. Kolejowa 3, 64-020 Czempiń",197,293,1496086,158,226
1431124,"Przedszkole z oddziałami integracyjnymi w Glinnie, Glinno ul. Działkowa 30, 64-300 Nowy Tomyśl",220,648,1496322,547,142
1431156,"Szkoła Podstawowa nr 3 w Obornikach, ul. Czarnkowska 57, 64-600 Oborniki",223,422,1496356,178,341
1431158,"Szkoła Podstawowa nr 4 w Obornikach, ul. Obrzycka 88, 64-600 Oborniki",116,289,1496383,132,165
1431159,"Szkoła Podstawowa nr 4 w Obornikach, ul. Obrzycka 88, 64-600 Oborniki",117,255,1496383,132,165
